瀬戸市コミュニティバス,瀬戸口駅北口,セトグチエキキタグチ,35.20667,137.08203,本地線（上り）
瀬戸市コミュニティバス,緑町,ミドリマチ,35.20873,137.08594,本地線（上り）
瀬戸市コミュニティバス,東赤重町,ヒガシアカシゲチョウ,35.21071,137.08472,本地線（上り）
瀬戸市コミュニティバス,新水無瀬橋,シンミナセバシ,35.21519,137.08254,本地線（上り）
瀬戸市コミュニティバス,新共栄橋北,シンキョウエイバシキタ,35.22318,137.08012,本地線（上り）
瀬戸市コミュニティバス,陶生病院,トウセイビョウイン,35.22571,137.08275,本地線（上り）
瀬戸市コミュニティバス,陶生病院,トウセイビョウイン,35.22571,137.08275,本地線（下り）
瀬戸市コミュニティバス,新共栄橋北,シンキョウエイバシキタ,35.22289,137.08037,本地線（下り）
瀬戸市コミュニティバス,保健所前,ホケンジョマエ,35.21963,137.08119,本地線（下り）
瀬戸市コミュニティバス,新水無瀬橋,シンミナセバシ,35.2151,137.08281,本地線（下り）
瀬戸市コミュニティバス,東赤重町,ヒガシアカシゲチョウ,35.21107,137.08457,本地線（下り）
瀬戸市コミュニティバス,緑町,ミドリマチ,35.20864,137.08599,本地線（下り）
瀬戸市コミュニティバス,瀬戸口駅北口,セトグチエキキタグチ,35.20667,137.08203,本地線（下り）
瀬戸市コミュニティバス,瀬戸口駅,セトグチエキ,35.20589,137.08194,本地線（下り）
瀬戸市コミュニティバス,幡山支所,ハタヤマシショ,35.20243,137.08026,本地線（下り）
瀬戸市コミュニティバス,新田町,シンデンチョウ,35.19918,137.07831,本地線（下り）
瀬戸市コミュニティバス,西脇町,ニシワキチョウ,35.20192,137.07264,本地線（下り）
瀬戸市コミュニティバス,幡山西小学校西,ハタヤマニシショウガッコウニシ,35.20366,137.06807,本地線（下り）
瀬戸市コミュニティバス,本地会館,ホンジカイカン,35.20425,137.06312,本地線（下り）
瀬戸市コミュニティバス,西本地,ニシホンジ,35.20462,137.06089,本地線（下り）
瀬戸市コミュニティバス,バロー瀬戸西店,バローセトニシテン,35.2065,137.05625,本地線（下り）
瀬戸市コミュニティバス,坂上町東,サカウエチョウヒガシ,35.20159,137.0555,本地線（下り）
瀬戸市コミュニティバス,井戸金町,イドガネチョウ,35.19801,137.05791,本地線（下り）
瀬戸市コミュニティバス,坂上町西,サカウエチョウニシ,35.19817,137.0553,本地線（下り）
瀬戸市コミュニティバス,立花,リッカ,35.18836,137.04813,本地線（下り）
瀬戸市コミュニティバス,愛知医大,アイチイダイ,35.19122,137.04962,本地線（下り）
瀬戸市コミュニティバス,八草駅,ヤクサエキ,35.17613,137.10643,上之山線（上り）
瀬戸市コミュニティバス,上之山町,ウエノヤマチョウ,35.18294,137.1051,上之山線（上り）
瀬戸市コミュニティバス,愛・パーク,アイパーク,35.18635,137.1077,上之山線（上り）
瀬戸市コミュニティバス,サンヒル上之山,サンヒルウエノヤマ,35.1897,137.10739,上之山線（上り）
瀬戸市コミュニティバス,上之山町２丁目,ウエノヤマチョウニチョウメ,35.18927,137.10392,上之山線（上り）
瀬戸市コミュニティバス,大坪町,オオツボチョウ,35.19409,137.10215,上之山線（上り）
瀬戸市コミュニティバス,山口駅,ヤマグチエキ,35.19737,137.10211,上之山線（上り）
瀬戸市コミュニティバス,八幡町,ハチマンチョウ,35.20311,137.10375,上之山線（上り）
瀬戸市コミュニティバス,宝ヶ丘町,タカラガオカチョウ,35.20652,137.10273,上之山線（上り）
瀬戸市コミュニティバス,萩殿町,ハギドノチョウ,35.21827,137.10324,上之山線（上り）
瀬戸市コミュニティバス,八幡社前,ハチマンシャマエ,35.1993,137.1016,上之山線（上り）
瀬戸市コミュニティバス,山口郵便局,ヤマグチユウビンキョク,35.1998,137.09691,上之山線（上り）
瀬戸市コミュニティバス,今林町,イマバヤシチョウ,35.20091,137.09098,上之山線（上り）
瀬戸市コミュニティバス,石田町,イシダチョウ,35.19903,137.08947,上之山線（上り）
瀬戸市コミュニティバス,幡山橋西,ハタヤマバシニシ,35.19763,137.08886,上之山線（上り）
瀬戸市コミュニティバス,西米泉町,ニシコメイズミチョウ,35.19987,137.08382,上之山線（上り）
瀬戸市コミュニティバス,幡山支所,ハタヤマシショ,35.20241,137.08029,上之山線（上り）
瀬戸市コミュニティバス,瀬戸口駅,セトグチエキ,35.20589,137.08194,上之山線（上り）
瀬戸市コミュニティバス,瀬戸口駅北口,セトグチエキキタグチ,35.20667,137.08203,上之山線（上り）
瀬戸市コミュニティバス,緑町,ミドリマチ,35.20872,137.08594,上之山線（上り）
瀬戸市コミュニティバス,東赤重町,ヒガシアカシゲチョウ,35.21071,137.08472,上之山線（上り）
瀬戸市コミュニティバス,幡野町北,ハタノチョウキタ,35.21402,137.08753,上之山線（上り）
瀬戸市コミュニティバス,水無瀬中学校,ミナセチュウガッコウ,35.21618,137.09467,上之山線（上り）
瀬戸市コミュニティバス,文化センター,ブンカセンター,35.2196,137.09851,上之山線（上り）
瀬戸市コミュニティバス,西蔵所,ニシクラショ,35.22466,137.09852,上之山線（上り）
瀬戸市コミュニティバス,瀬戸駅前,セトエキマエ,35.22603,137.09765,上之山線（上り）
瀬戸市コミュニティバス,瀬戸駅前,セトエキマエ,35.22603,137.09765,上之山線（下り）
瀬戸市コミュニティバス,西蔵所,ニシクラショ,35.22436,137.09876,上之山線（下り）
瀬戸市コミュニティバス,文化センター,ブンカセンター,35.21942,137.09861,上之山線（下り）
瀬戸市コミュニティバス,水無瀬中学校,ミナセチュウガッコウ,35.21609,137.09475,上之山線（下り）
瀬戸市コミュニティバス,幡野町北,ハタノチョウキタ,35213762,137.07002,上之山線（下り）
瀬戸市コミュニティバス,東赤重町,ヒガシアカシゲチョウ,35.21107,137.08458,上之山線（下り）
瀬戸市コミュニティバス,緑町,ミドリマチ,35.20866,137.08601,上之山線（下り）
瀬戸市コミュニティバス,瀬戸口駅北口,セトグチエキキタグチ,35.20667,137.08203,上之山線（下り）
瀬戸市コミュニティバス,瀬戸口駅,セトグチエキ,35.20589,137.08194,上之山線（下り）
瀬戸市コミュニティバス,幡山支所,ハタヤマシショ,35.20242,137.08031,上之山線（下り）
瀬戸市コミュニティバス,西米泉町,ニシコメイズミチョウ,35.1998,137.08412,上之山線（下り）
瀬戸市コミュニティバス,幡山橋西,ハタヤマバシニシ,35.19769,137.08888,上之山線（下り）
瀬戸市コミュニティバス,石田町,イシダチョウ,35.1998,137.08933,上之山線（下り）
瀬戸市コミュニティバス,今林町,イマバヤシチョウ,35.20097,137.09116,上之山線（下り）
瀬戸市コミュニティバス,山口郵便局,ヤマグチユウビンキョク,35.19992,137.09713,上之山線（下り）
瀬戸市コミュニティバス,八幡社前,ハチマンシャマエ,35.19941,137.10178,上之山線（下り）
瀬戸市コミュニティバス,萩殿町,ハギドノチョウ,35.21806,137.10345,上之山線（下り）
瀬戸市コミュニティバス,宝ヶ丘町,タカラガオカチョウ,35.2063,137.10284,上之山線（下り）
瀬戸市コミュニティバス,八幡町,ハチマンチョウ,35.2035,137.10395,上之山線（下り）
